post_text,label
rt awill_therd daddyrodge_ ive been all over there aint nothing else like em,1
hobbs breeds a special type of ratchet,1
awill_therd you right bro hobbs breeds a special type of ratchet,1
rt awill_therd daddyrodge_ amp we all know being pregnant dont stop em,1
rt awill_therd daddyrodge_  but they get pregnant in highschool,1
sometimes twitter makes me want to fast forward a couple years where all these hs girls are pregnant and settled down from the bs lol,1
the less people you chill with the less bullshit you deal with,1
rt calvillo_ thats why i dropped out  httpstcomxliwhidv,1
yall were steady roasting this girl forgetting that white folks shoot up schools ,1
how can people take the time to hack a computer i dont even have the patience to solve a rubiks cube,1
anyways,1
why yall let irrelevant people have so much spot light lol,1
rt mjamal i woulda lost it had i been in this room httpstcotewnicwf,1
selesteolivas _thatonegirlsyd why you always lying,1
rt omg_it_amg man to think back in high school nobody could say shit to us with out getting roasted on javon_kdl daddyrodge_ spencerei,1
omg_it_amg javon_kdl dont get me started on the memes ,1
rt omg_it_amg javon_kdl daddyrodge_ i spit out damn tea through my nose for laughin so hard,1
javon_kdl first person i thought of bro ,1
javon_kdl first person i thought of bro ,1
what do yall prefer,1
smh trippin lol httpstcohirfguawfl,1
rt asapmikeyyy yooo futures lyrics are a cry for help but we dont care  httpstconyldibmru,1
watching these dudes smoke in front of me and saying nah im straight when they try passing it is a huge step in my life ,1
stuffing is nasty idk how people eat that slop,1
rt jakebelanger_ honestly if donald trump gets elected america gonna look like when plankton took over bikini bottom lmao httpstcozv,1
i cant eat the same thing two days in a row i need some mexican food,1
krampus gotta be the dumbest looking movie in years,1
and another  my niggas,1
hell yea just won  on some football squares,1
romo always getting hurt lol,1
rt erikt daddyrodge_ im looking rick grimes in season  type shit lmao,1
im looking isis as fuck httpstcoxooghblg,1
rt billynuminous monotheism god is my personal sky daddy deism god is on a leave of absence pantheism everything is god atheism,1
rt dopedp amp the f is for fast food httptcoxhyiixwb,1
rt drugswisdom when your homie keeps playing around but you serious as fuck httpstcodifbbux,1
jacobalfaro ohh_karls same my nigga ,1
jacobalfaro ohh_karls me too i was trying to get my grub on ,1
when my iphone stays on the same battery percentage for a long time i know its bouta die out of no where,1
mayrawestaf im playing mayra smile ,1
mayrawestaf new life same breathe its rodge my nigga,1
mayrawestaf do you accept trident layers with yo hot ass breath,1
the reason why el cabellero was closed today smh httpstcoannabow,1
lilieey pie thanksgiving spirit,1
mcdonalds worse for you than weed,1
ive gotten in so much trouble for possessing a plant that my nigga abe lincoln used to chief on the daily,1
cant believe weed is still illegal,1
didnt mean to put a comma lol,1
i always invite people with no where to go to my house on thanksgiving,1
i need to watch creed,1
i wasnt playing  httpstcomuysnllh,1
rt jets_oe daddyrodge_ thats the best parthe uses it ,1
the man in the high castle is a bad ass series,1
introduce him to some cocoa butter httpstcodskymqbk,1
i miss my girl so im gonna go to her house and sleep in her bed with her poodle,1
rt uberfacts new research has found that lonely people have superior social skills compared to people who arent lonely,1
javon_kdl lmao hell yea ,1
javon_kdl i aint seen his ass in like a year and havent seen him on social networks lol,1
what ever happened to that dude tye lucas lol mia,1
why do white people keep doing this to themselves httpstcohzpcjhhx,1
rt dory when ur family is all roasting you at thanksgiving dinner an then ur grandma steps in and says to leave u alone httpstcoqj,1
rt xxl pray fa boosie the rapper revealed on instagram today that hes been diagnosed with cancer httpstcomvieua,1
rt worldstarfunny savage af httpstcozhcvjswka,1
anxiety is a bitch,1
brisonaintshiit lol thats how i felt living in houston east texans dont know real mexican food,1
still pissed httpstcouebdugrcm,1
gronk needs to do something besides taking up space smh,1
rt gronkordie fuck this game refs killed the momentum for the patriots,1
rt intricateenigma fuck the refs fuck the commissioner fuck the buffalo bills,1
i guess this is how cowboy fans felt when dez caught it,1
that shit has me heated,1
im so pissed we just got robbed of a touchdown fuck the bills and the refs,1
rt jase_face_ daddyrodge_ i wont grand chirren wit goot eyebrow herro prease,1
ling ling better calculate the circumference before she throws that ass in a circle,1
the chinese lady that waxes my eyebrows told me to marry her daughter cause she wants grandkids with good eyebrows ,1
mrgo_ham i scrolled my feed and couldnt find it again look up el salvadorian murdered in street or some shit like that,1
erikc_u lol hell yea i seen that shit too i dont even flinch anymore cause so many people post that typa shit,1
they dont know the half they just know what i tell them,1
people cant call me a bandwagon if ive been reppin pats since i was seven this pic is from  years ago  httpstcoxziopyysl,1
as a true patriots fan i hate the ones who have hopped on the bandwagon within the last  years yall aint fans smh,1
rt uberfacts a recent study found that poor kids are more likely to be generous than rich kids,1
why snoop look like a crack head httpstcozbmvpjsqq,1
cowboys still a team,1
my dad is in miami for the cowboys game must be nice,1
playing flappy bird on my old iphone lol,1
it feels so damn late,1
rt thdimdreamz feed the right wolf httpstcodwpnzgubts,1
rt wshhfans when michelle start wearing less amp going out more httpstcolonrnzjtb,1
aint got shit on escobar though rip httpstcormkjjgc,1
rt vhpnut_ be safe out here my niggas httpstcoakvkudeok,1
rt spaceniggajesus welp httpstcopwkrcln,1
rt uberfacts a study found that two hours of silence per day prompts cell development in the hippocampus region of the brain where memor,1
some random mexican just asked if he could pick all the pecans in my front yard knock yourself out juan knock yourself out,1
selesteolivas what if theyre just a quarter as bad,1
ayyylexisc gracielaa_lopez i like it,1
verocaldy lol i do the same shit ill sell my yamaha to you if you want an electric one some time soon,1
this nigga high af httpstconmabhqww,1
i love mine  httpstcoyqddoarko,1
mrgo_ham call me when youre off bro ill roll thru,1
rt mrgo_ham i feel like i havent seen daddyrodge_ in years,1
rt nogoodbrison_ i hate when someone who knows theyre attractive say they are ugly when you give them a compliment alight monkey looking,1
rt freddyamazin this disabled chihuahua is best friends with a chicken httpstcorxrfqsy,1
that game had me sweatin  patriots,1
brendah_x sad day to be a cheese head,1
lol wtf  httpstcovwfigvqqh,1
i think im the only one whos never liked the rain,1
this bitch done lost her mind httpstcoufplxtggt,1
whos a real nigga and who aint one pleeeaaase,1
nothing ever happens in this town word to adele,1
when do the fights start,1
ayyylexisc  looks toxic,1
ayyylexisc what kind lol,1
yes sir httpstcoamsifgaduk,1
just when i had given up all hope i remembered wendys  for ,1
lets go to el cabellero or some shit i need some mexican food in my life,1
i hate facebook  httpstcowpkzeqnqo,1
how i see trump supporters httpstcoenwntplvu,1
mayrawestaf aint shit changed but your uterus,1
mayrawestaf would you like me to sit here and explain to twitter how you got me fucked up,1
rt kingmiller_ i need what she smokin httpstcovlycomoel,1
mayrawestaf it hurts so good,1
i woke up starving,1
olivas_c lmao im bullshittin bro ,1
rt nmpreps who you got today volcano vista or hobbs preview httpstcokfmvfba,1
rt itsgsusbitch say it louder for the people in the back httpstcoyiqoibjdg,1
thats how hate is formed blindly by assuming dont be a part of the problem,1
i got love for all of yall i dont care if you praise zues i cant act like youre a bad person because we dont believe the same thing,1
spencereidson asincedaynone yea like i said not the religions just the people that see a muslim islam etc and assumd theyre terrorists,1
everyone is divided by race what you believe and your financial status,1
tired of nothing but negative events in this world i see humans but no humanity,1
abbykillzz  dead at a dancedine hall isis i believe,1
i hate typos,1
spencereidson asincedaynone i dont have a problem with any religgion just the broad generalization of how they all are put out to be,1
spencereidson asincedaynone lol they claim to be christian just like extremist claim to be islam,1
rt asincedaynone christianity needs to get their kkk under control httpstcodpqrne,1
all  seconds of it,1
that rousey fight is gonna be live,1
rt emedina_p religion is for those that require guidance from others spirituality is for those that lend ears to their inner voice,1
erikc_u you know that shit makes me cough till i sweat,1
let me sleep till im ,1
my hotline dont bling i just get low battery notifications,1
yall see that pistachio commercial with welvin in it lol,1
i can go from too cold to too hot too fast,1
i dont preach much cause i feel like most of you just wanna get on here and look at pointless vines lol,1
love the ones that love you cause it hurts when you wake up and cant tell them that anymore,1
its crazy to think that one day well have to live without our parents husbandwife brothersister best friends or them without us,1
it pisses me off that my mom has surgery the same day i have to see my po and idk how thats gonna go,1
emmylou thats toxic to animals,1
emmylou thats toxic to animals,1
mayrawestaf gross,1
sucks to say i can relate to this httpstcovrrxcfnqdt,1
_stephcurry ive gotten so used to not drinking it over the years all the acid burns my throat ,1
i only drink soda with alcohol cause im too fucked up to care lol,1
i dont know how people can drink soda makes my stomach hurt thinking about it,1
xo_senaida jakill_beonone my boy would be lookin fresh af smokin on that purple,1
jakill_beonone xo_senaida let me give you a boosie fade,1
rt jakill_beonone lil boosie look like  flavor flav,1
this used to be our shit bro  mrgo_ham httpstcohnchqijsap,1
letter to tupac by boosie hits,1
bud light gotta be the nastiest shit in existence,1
erikc_u felt like  asians were massaging me while i was gettin it in the wifi was a bonus,1
seriously took an l changing that diaper he was lookin at me crazy while i kept gagging fuck that,1
erikc_u nah bro just a beauty rest with the massaging base with builtin wifi,1
rt theieansquad never forget httpstcoawasanbbs,1
